"Date","Price","Open","High","Low","Vol.","Change %"
"01/18/2025","0.396427","0.415219","0.433456","0.386569","4.72B","-4.53%"
"01/17/2025","0.415219","0.376295","0.420669","0.375585","3.93B","10.34%"
"01/16/2025","0.376325","0.385484","0.389726","0.368338","2.84B","-2.39%"
"01/15/2025","0.385528","0.355792","0.387567","0.348547","2.92B","8.36%"
"01/14/2025","0.355792","0.338159","0.361556","0.335892","2.42B","5.21%"
"01/13/2025","0.338160","0.335841","0.345686","0.311998","2.74B","0.69%"
"01/12/2025","0.335835","0.341021","0.343300","0.331887","1.05B","-1.51%"
"01/11/2025","0.341000","0.333898","0.347992","0.329830","1.04B","2.13%"
"01/10/2025","0.333904","0.320827","0.339196","0.320827","2.26B","4.08%"
"01/09/2025","0.320826","0.342214","0.346704","0.314646","2.75B","-6.25%"
"01/08/2025","0.342228","0.347998","0.355228","0.324961","3.11B","-1.73%"
"01/07/2025","0.348266","0.387859","0.398011","0.348165","3.52B","-10.22%"
"01/06/2025","0.387892","0.382103","0.395092","0.376046","1.68B","1.52%"
"01/05/2025","0.382103","0.394823","0.397515","0.375976","1.48B","-3.21%"
"01/04/2025","0.394794","0.379676","0.398582","0.377149","2.55B","3.98%"
"01/03/2025","0.379674","0.338830","0.388925","0.335975","2.99B","12.06%"
"01/02/2025","0.338828","0.325009","0.344729","0.324650","2.23B","4.25%"
"01/01/2025","0.325016","0.315956","0.327222","0.311886","1.21B","2.86%"
