"Date","Price","Open","High","Low","Vol.","Change %"
"04/25/2025","19,432.56","19,209.72","19,447.56","19,133.23","367.42M","1.14%"
"04/24/2025","19,214.40","18,756.53","19,224.80","18,744.47","392.69M","2.79%"
"04/23/2025","18,693.26","18,870.63","19,043.01","18,618.89","419.43M","2.28%"
"04/22/2025","18,276.41","18,033.90","18,396.39","17,993.24","341.99M","2.63%"
"04/21/2025","17,808.30","18,023.01","18,043.08","17,592.92","347.85M","-2.46%"
"04/17/2025","18,258.09","18,369.90","18,401.05","18,144.46","364.51M","0.00%"
"04/16/2025","18,257.64","18,475.76","18,597.32","17,995.96","452.01M","-3.04%"
"04/15/2025","18,830.23","18,831.98","19,004.17","18,754.87","273.21M","0.18%"
"04/14/2025","18,796.02","19,095.49","19,115.15","18,614.76","361.31M","0.57%"
"04/11/2025","18,690.05","18,309.29","18,728.95","18,153.32","459.77M","1.89%"
"04/10/2025","18,343.57","18,626.11","18,710.58","17,794.50","625.94M","-4.19%"
"04/09/2025","19,145.06","17,116.53","19,234.02","17,082.36","990.41M","12.02%"
"04/08/2025","17,090.40","18,034.46","18,207.01","16,850.18","660.31M","-1.95%"
"04/07/2025","17,430.68","16,771.77","18,191.50","16,542.20","866.80M","0.19%"
"04/04/2025","17,397.70","18,022.15","18,089.25","17,387.83","781.69M","-6.07%"
"04/03/2025","18,521.47","18,774.15","18,902.07","18,502.97","602.61M","-5.41%"
"04/02/2025","19,581.78","19,182.39","19,707.34","19,157.20","309.90M","0.75%"
"04/01/2025","19,436.42","19,192.77","19,468.62","19,095.17","305.91M","0.82%"
"03/31/2025","19,278.45","18,998.54","19,316.06","18,799.20","490.21M","-0.02%"
"03/28/2025","19,281.40","19,718.46","19,752.45","19,241.54","374.76M","-2.61%"
"03/27/2025","19,798.62","19,814.61","20,003.36","19,740.22","320.53M","-0.59%"
"03/26/2025","19,916.99","20,239.04","20,270.19","19,848.49","346.04M","-1.83%"
"03/25/2025","20,287.83","20,196.50","20,292.19","20,164.07","298.93M","0.53%"
"03/24/2025","20,180.45","20,041.21","20,208.84","20,024.97","388.88M","2.16%"
"03/21/2025","19,753.97","19,466.44","19,767.98","19,409.18","845.83M","0.39%"
"03/20/2025","19,677.61","19,558.28","19,888.85","19,549.31","371.49M","-0.30%"
"03/19/2025","19,736.66","19,576.32","19,921.62","19,497.79","395.74M","1.30%"
"03/18/2025","19,483.36","19,657.10","19,676.05","19,397.07","333.56M","-1.66%"
"03/17/2025","19,812.23","19,670.69","19,943.81","19,622.47","353.80M","0.55%"
"03/14/2025","19,704.64","19,458.89","19,729.21","19,436.04","373.66M","2.49%"
"03/13/2025","19,225.48","19,534.37","19,558.56","19,152.57","398.60M","-1.89%"
"03/12/2025","19,596.02","19,663.39","19,756.09","19,375.25","408.81M","1.13%"
"03/11/2025","19,376.96","19,405.52","19,659.43","19,180.56","461.55M","-0.28%"
"03/10/2025","19,430.95","19,826.96","19,867.08","19,243.31","532.76M","-3.81%"
"03/07/2025","20,201.37","20,015.62","20,253.22","19,736.81","413.92M","0.74%"
"03/06/2025","20,052.63","20,231.74","20,473.40","19,968.56","432.28M","-2.79%"
"03/05/2025","20,628.46","20,363.22","20,688.72","20,182.57","372.54M","1.36%"
"03/04/2025","20,352.53","20,281.88","20,688.46","20,034.68","490.25M","-0.36%"
"03/03/2025","20,425.58","20,989.58","21,073.80","20,279.50","446.27M","-2.20%"
"02/28/2025","20,884.41","20,518.65","20,900.77","20,407.45","566.78M","1.62%"
"02/27/2025","20,550.95","21,281.36","21,323.91","20,540.68","438.29M","-2.75%"
"02/26/2025","21,132.92","21,170.51","21,350.52","21,012.62","346.42M","0.22%"
"02/25/2025","21,087.24","21,318.77","21,326.81","20,930.58","409.08M","-1.24%"
"02/24/2025","21,352.08","21,669.36","21,727.58","21,341.96","395.00M","-1.21%"
"02/21/2025","21,614.08","22,110.54","22,115.21","21,597.16","396.39M","-2.06%"
"02/20/2025","22,068.06","22,132.71","22,148.44","21,878.75","326.25M","-0.48%"
"02/19/2025","22,175.60","22,121.73","22,222.61","22,045.75","314.27M","0.05%"
"02/18/2025","22,164.61","22,176.01","22,191.37","22,029.58","373.80M","0.23%"
"02/14/2025","22,114.69","22,038.61","22,139.43","22,010.35","333.82M","0.38%"
"02/13/2025","22,030.71","21,786.16","22,038.15","21,758.04","368.49M","1.43%"
"02/12/2025","21,719.26","21,475.41","21,745.66","21,454.19","308.36M","0.12%"
"02/11/2025","21,693.52","21,629.11","21,776.25","21,625.51","283.61M","-0.29%"
"02/10/2025","21,756.73","21,670.06","21,793.13","21,645.17","303.47M","1.24%"
"02/07/2025","21,491.31","21,776.28","21,869.32","21,465.46","323.70M","-1.30%"
"02/06/2025","21,774.06","21,674.17","21,776.08","21,618.25","317.41M","0.54%"
"02/05/2025","21,658.16","21,453.87","21,662.98","21,408.64","365.89M","0.42%"
"02/04/2025","21,566.92","21,319.58","21,582.40","21,308.24","350.05M","1.26%"
"02/03/2025","21,297.58","21,084.64","21,406.58","21,004.35","387.17M","-0.84%"
"01/31/2025","21,478.05","21,661.56","21,846.01","21,425.79","414.35M","-0.14%"
"01/30/2025","21,508.12","21,519.81","21,623.45","21,308.69","368.19M","0.45%"
"01/29/2025","21,411.46","21,473.01","21,477.88","21,251.80","322.12M","-0.24%"
"01/28/2025","21,463.04","21,186.08","21,500.73","21,043.13","465.81M","1.59%"
"01/27/2025","21,127.28","21,000.17","21,292.54","20,974.90","631.40M","-2.97%"
"01/24/2025","21,774.01","21,915.48","21,945.48","21,709.06","305.05M","-0.58%"
"01/23/2025","21,900.93","21,737.24","21,900.93","21,722.04","269.49M","0.22%"
"01/22/2025","21,853.00","21,756.23","21,943.04","21,756.23","330.66M","1.33%"
"01/21/2025","21,566.51","21,557.82","21,620.23","21,379.06","364.59M","0.58%"
"01/17/2025","21,441.15","21,461.90","21,515.76","21,334.63","435.58M","1.66%"
"01/16/2025","21,091.25","21,324.97","21,330.59","21,087.85","287.33M","-0.69%"
"01/15/2025","21,237.85","21,067.80","21,286.01","21,024.27","326.10M","2.31%"
"01/14/2025","20,757.41","20,896.36","20,969.52","20,622.72","265.21M","-0.13%"
"01/13/2025","20,784.72","20,593.65","20,797.10","20,538.33","314.08M","-0.30%"
"01/10/2025","20,847.58","21,012.29","21,015.51","20,718.78","359.13M","-1.57%"
"01/08/2025","21,180.96","21,156.76","21,242.61","20,992.08","296.56M","0.04%"
"01/07/2025","21,173.04","21,619.89","21,621.25","21,101.09","361.49M","-1.79%"
"01/06/2025","21,559.50","21,551.18","21,703.49","21,462.52","364.55M","1.09%"
"01/03/2025","21,326.16","21,096.79","21,359.63","21,075.89","281.52M","1.67%"
"01/02/2025","20,975.62","21,120.05","21,236.59","20,800.50","270.86M","-0.17%"
"12/31/2024","21,012.17","21,256.02","21,276.14","20,979.52","242.35M","-0.87%"
