"Date","Price","Open","High","Low","Vol.","Change %"
"04/10/2025","5,989.00","6,155.00","6,314.00","5,929.00","1.73K","-1.80%"
"04/09/2025","6,099.00","5,801.00","6,144.00","5,574.00","1.83K","6.20%"
"04/08/2025","5,743.00","6,000.00","6,040.00","5,576.00","3.60K","-3.80%"
"04/07/2025","5,970.00","6,330.00","6,334.00","5,939.00","3.98K","-5.87%"
"04/04/2025","6,342.00","6,731.00","6,800.00","6,268.00","3.05K","-4.66%"
"04/03/2025","6,652.00","6,790.00","6,826.00","6,438.00","6.78K","-1.74%"
"04/02/2025","6,770.00","6,369.00","6,818.00","6,321.00","8.61K","7.44%"
"04/01/2025","6,301.00","6,221.00","6,351.00","6,165.00","3.27K","1.66%"
"03/31/2025","6,198.00","6,260.00","6,331.00","6,133.00","3.60K","-0.97%"
"03/28/2025","6,259.00","6,139.00","6,270.00","6,107.00","3.86K","1.52%"
"03/27/2025","6,165.00","6,234.00","6,332.00","6,124.00","3.58K","-1.45%"
"03/26/2025","6,256.00","6,225.00","6,410.00","6,206.00","2.81K","1.12%"
"03/25/2025","6,187.00","6,337.00","6,370.00","6,110.00","2.95K","-2.03%"
"03/24/2025","6,315.00","6,090.00","6,347.00","6,090.00","3.40K","4.00%"
"03/21/2025","6,072.00","6,281.00","6,319.00","5,969.00","4.71K","-2.60%"
"03/20/2025","6,234.00","6,225.00","6,470.00","6,124.00","5.41K","0.00%"
"03/19/2025","6,234.00","6,190.00","6,334.00","6,051.00","3.48K","1.00%"
"03/18/2025","6,172.00","6,102.00","6,350.00","6,034.00","4.14K","1.21%"
"03/17/2025","6,098.00","6,082.00","6,220.00","5,994.00","3.74K","-2.12%"
"03/14/2025","6,230.00","6,196.00","6,196.00","6,196.00","0.06K","-3.13%"
"03/13/2025","6,431.00","6,510.00","6,648.00","6,510.00","0.90K","0.69%"
"03/12/2025","6,387.00","6,259.00","6,449.00","6,250.00","0.68K","1.66%"
"03/11/2025","6,283.00","6,328.00","6,335.00","6,161.00","0.52K","-1.78%"
