"Date","Price","Open","High","Low","Vol.","Change %"
"03/05/2025","33.134","32.560","33.310","32.395","65.24K","2.33%"
"03/04/2025","32.381","32.265","32.660","32.030","50.89K","0.22%"
"03/03/2025","32.310","31.715","32.490","31.635","62.26K","2.58%"
"02/28/2025","31.496","31.855","31.930","31.365","54.60K","-1.91%"
"02/27/2025","32.110","32.535","32.595","31.765","63.24K","-0.95%"
"02/26/2025","32.419","32.270","32.435","31.945","1.93K","1.39%"
"02/25/2025","31.976","32.890","32.935","31.770","1.08K","-2.40%"
"02/24/2025","32.763","33.045","33.270","32.600","0.76K","-0.75%"
"02/21/2025","33.012","33.450","33.540","32.810","63.37K","-1.42%"
"02/20/2025","33.486","33.150","33.785","33.085","56.84K","1.34%"
"02/19/2025","33.043","33.420","33.640","32.885","53.73K","-0.99%"
"02/18/2025","33.373","32.680","33.475","32.460","70.60K","1.58%"
"02/14/2025","32.855","32.990","34.240","32.585","107.87K","0.39%"
"02/13/2025","32.726","32.710","33.045","32.455","56.02K","-0.18%"
"02/12/2025","32.785","32.255","32.870","31.875","65.37K","1.43%"
"02/11/2025","32.322","32.495","32.660","31.650","67.81K","-0.52%"
"02/10/2025","32.491","32.180","32.805","32.030","56.88K","0.15%"
"02/07/2025","32.443","32.650","33.165","32.175","79.69K","-0.56%"
"02/06/2025","32.626","32.755","32.915","32.150","53.86K","-1.06%"
"02/05/2025","32.976","32.870","33.215","32.630","67.88K","-0.14%"
"02/04/2025","33.022","32.540","33.195","32.225","61.87K","1.52%"
"02/03/2025","32.526","32.460","32.745","31.610","76.65K","0.81%"
"01/31/2025","32.265","32.765","32.920","32.115","65.34K","-0.70%"
"01/30/2025","32.493","31.580","32.815","31.560","68.27K","3.93%"
"01/29/2025","31.264","30.780","31.600","30.640","0.26K","1.66%"
"01/28/2025","30.755","30.440","30.805","30.255","0.26K","1.56%"
"01/27/2025","30.283","30.615","30.790","29.970","0.30K","-2.49%"
"01/24/2025","31.055","30.950","31.535","30.950","0.31K","1.12%"
"01/23/2025","30.712","31.180","31.180","30.375","0.28K","-2.25%"
"01/22/2025","31.420","31.555","31.710","31.115","41.70K","-0.24%"
"01/21/2025","31.496","31.085","31.575","30.770","69.97K","1.14%"
"01/17/2025","31.141","31.605","31.640","30.910","49.19K","-1.84%"
"01/16/2025","31.725","31.600","31.985","31.535","48.24K","0.62%"
"01/15/2025","31.531","30.545","31.650","30.370","51.15K","3.89%"
"01/14/2025","30.351","30.305","30.580","30.115","41.98K","0.14%"
"01/13/2025","30.309","31.305","31.465","30.205","61.01K","-3.21%"
"01/10/2025","31.314","31.045","31.840","30.700","65.41K","0.96%"
"01/09/2025","31.015","30.730","31.270","30.650","39.72K","1.06%"
"01/08/2025","30.690","30.655","31.045","30.455","44.22K","0.01%"
"01/07/2025","30.686","30.485","31.025","30.410","48.06K","0.34%"
"01/06/2025","30.583","30.095","30.960","29.875","61.09K","1.72%"
"01/03/2025","30.065","29.985","30.380","29.935","32.80K","0.55%"
"01/02/2025","29.900","29.310","30.040","29.270","43.11K","2.25%"
