"Date","Price","Open","High","Low","Vol.","Change %"
"03/19/2025","4.313","4.110","4.322","4.102","113.39K","4.96%"
"03/18/2025","4.109","4.073","4.185","4.041","95.98K","0.56%"
"03/17/2025","4.086","4.187","4.278","4.046","88.75K","-0.44%"
"03/14/2025","4.104","4.040","4.141","3.962","144.41K","-0.17%"
"03/13/2025","4.111","4.032","4.195","3.955","227.07K","0.66%"
"03/12/2025","4.084","4.346","4.379","4.029","224.05K","-8.29%"
"03/11/2025","4.453","4.461","4.588","4.334","192.16K","-0.85%"
"03/10/2025","4.491","4.467","4.901","4.447","221.48K","2.09%"
"03/07/2025","4.399","4.286","4.426","4.132","211.90K","2.25%"
"03/06/2025","4.302","4.466","4.471","4.254","202.48K","-3.33%"
"03/05/2025","4.450","4.317","4.518","4.227","224.57K","2.30%"
"03/04/2025","4.350","4.168","4.551","4.056","350.51K","5.53%"
"03/03/2025","4.122","3.779","4.173","3.742","269.84K","7.51%"
"02/28/2025","3.834","3.939","3.954","3.814","141.99K","-2.54%"
"02/27/2025","3.934","3.966","4.065","3.878","171.40K","0.72%"
"02/26/2025","3.906","4.130","4.212","3.860","2.24K","-6.42%"
"02/25/2025","4.174","3.987","4.186","3.935","91.53K","4.51%"
"02/24/2025","3.994","4.065","4.090","3.906","82.87K","-5.67%"
"02/21/2025","4.234","4.174","4.444","4.148","164.32K","1.97%"
"02/20/2025","4.152","4.381","4.476","4.034","211.82K","-1.26%"
"02/19/2025","4.205","3.974","4.289","3.911","247.32K","5.73%"
"02/18/2025","3.977","3.610","3.981","3.557","203.90K","6.77%"
"02/14/2025","3.725","3.650","3.801","3.635","201.10K","2.67%"
"02/13/2025","3.628","3.591","3.786","3.583","305.90K","1.77%"
"02/12/2025","3.565","3.510","3.583","3.469","194.73K","1.31%"
"02/11/2025","3.519","3.442","3.576","3.431","219.16K","2.18%"
"02/10/2025","3.444","3.406","3.487","3.352","203.92K","4.08%"
"02/07/2025","3.309","3.380","3.435","3.296","188.70K","-2.90%"
"02/06/2025","3.408","3.355","3.434","3.303","177.67K","1.43%"
"02/05/2025","3.360","3.229","3.375","3.161","170.26K","3.29%"
"02/04/2025","3.253","3.327","3.350","3.168","182.53K","-2.95%"
"02/03/2025","3.352","3.230","3.407","3.230","273.51K","10.12%"
"01/31/2025","3.044","3.081","3.118","2.990","138.21K","-0.10%"
"01/30/2025","3.047","3.175","3.240","3.035","201.74K","-13.80%"
"01/29/2025","3.535","3.335","3.588","3.313","3.30K","1.84%"
"01/28/2025","3.471","3.699","3.720","3.361","63.82K","-6.11%"
"01/27/2025","3.697","3.785","3.827","3.609","66.94K","-8.19%"
"01/24/2025","4.027","3.933","4.050","3.808","87.57K","2.08%"
"01/23/2025","3.945","4.001","4.048","3.861","120.84K","12.52%"
"01/22/2025","3.506","3.371","3.532","3.321","138.13K","4.88%"
"01/21/2025","3.343","3.392","3.466","3.334","161.48K","-15.32%"
"01/17/2025","3.948","4.280","4.308","3.910","204.28K","-7.28%"
"01/16/2025","4.258","4.130","4.328","4.018","193.02K","4.29%"
"01/15/2025","4.083","3.955","4.141","3.859","169.34K","2.90%"
"01/14/2025","3.968","3.930","4.059","3.736","167.42K","0.86%"
"01/13/2025","3.934","4.347","4.369","3.845","195.51K","-1.38%"
"01/10/2025","3.989","3.709","4.018","3.685","229.11K","7.78%"
"01/09/2025","3.701","3.682","3.830","3.552","145.20K","1.37%"
"01/08/2025","3.651","3.448","3.694","3.427","189.26K","5.86%"
"01/07/2025","3.449","3.705","3.738","3.427","182.15K","-6.07%"
"01/06/2025","3.672","3.554","3.726","3.502","228.12K","9.48%"
"01/03/2025","3.354","3.669","3.680","3.330","188.09K","-8.36%"
"01/02/2025","3.660","3.656","3.801","3.541","156.67K","0.74%"
